id,name,category,extras,price,sizes,image,extraoptions,pizzasubcategory
7f080ac9-aed8-4780-b642-c1a1491964ef,Veg Riso Oliva Pasta Pasta,PASTA,,229,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/veg%20riso%20oliva%20pasta%20pasta.jpg,[],
1b4ea922-ac75-460f-8bcd-9a9a0b289ed6,Chicken Arrabbiata (Red) Pasta,PASTA,,219,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/chicken%20arrabbiata%20%28Red%29%20pasta.jpg,[],
ac57b5a1-24a0-4af8-af7f-9771ed08a698,Chicken Alfredo (White) Pasta,PASTA,,229,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/chicken%20alfredo%20%28White%29%20pasta.jpg,[],
c696c840-8d34-49ad-ad3d-75568810d30a,Chicken Pink Penne Pasta,PASTA,,239,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/chicken%20pink%20penne%20pasta.jpg,[],
25fefcec-4ad6-4298-b166-5cc18bf89265,Chicken Riso Oliva Pasta Pasta,PASTA,,249,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/chicken%20riso%20oliva%20pasta%20pasta.jpg,[],
5fb209c1-175d-489c-a292-8393e89d1df9,Noodle Combo (Veg),COMBOS,Veg Noodles + Popcorn Bites (Veg) + Cold Drink,119,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/noodle%20combo%20%28Veg%29.jpg,[],
f5f8db4e-63b3-495b-aa9e-d1abbd9dcf51,Noodle Combo (Non-Veg),COMBOS,Chicken Noodles + Popcorn Bites(Non- Veg) + Cold Drink,139,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Noodle+Combo+(Non-Veg),food",[],
5e507471-7a8c-43a4-9456-d33ba36889d8,Burger Combo (Veg),COMBOS,Classic Veg Burger + Salty Fries+Cold Drink(250ml),99,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Burger+Combo+(Veg),food",[],
7b3cd039-3062-4fcd-b1f5-fc8e92888c47,Burger Combo (Non-Veg),COMBOS,Classic Chicken Burger + Salty Fries+Cold Drink(250ml),119,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/burger%20combo%20%28Non-Veg%29.webp,[],
32a34d41-1602-40bf-89f5-7239f4aca302,Fried Rice Combo (Veg),COMBOS,Veg Fried Rice + Mojito(Watermelon/Mango),189,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Fried+Rice+Combo+(Veg),food",[],
caf329b5-53ce-4b57-97b6-a6819dbe8b89,Fried Rice Combo (Non-Veg),COMBOS,Chicken Fried Rice + Mojito(Watermelon/Mango),209,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Fried+Rice+Combo+(Non-Veg),food",[],
04770365-6f30-4013-85a1-5e29261c4ecb,Chilli Chicken Rice Bowl Combo,COMBOS,Chilli Chicken Rice Bowl + Mojito(Watermelon/Mango),219,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Chilli+Chicken+Rice+Bowl+Combo,food",[],
c2d29b35-a70f-41db-bffd-fd4101816f32,Kadhai Paneer Rice Bowl Combo,COMBOS,Kadhai Paneer Rice Bowl + Mojito(Watermelon/Mango),219,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Kadhai+Paneer+Rice+Bowl+Combo,food",[],
8d28a8af-69bb-4f1b-b1fc-f119af25afd5,Pasta Combo (Veg),COMBOS,Veg Alfredo (White) Pasta +Vanila Milk Shake,209,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Pasta+Combo+(Veg),food",[],
9e4a2fe4-cae8-4760-baa2-52123386cdfa,Pasta Combo (Non-Veg),COMBOS,Chicken Alfredo (White) Pasta + Vanila Milk Shake,229,[],"https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/?Pasta+Combo+(Non-Veg),food",[],
b3c48fc2-3754-46aa-8292-45c269e78169,Cold Coffee,MILK SHAKES,,79,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/cold%20coffee.jpg,[],
7815cc71-282b-428e-b51a-ad4f9b88e256,Vanilla Milkshake,MILK SHAKES,,89,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/vanilla%20milkshake.jpg,[],
8511ec0a-9823-436c-bc3f-3f9bd640ca67,Butterscotch Milkshake,MILK SHAKES,,89,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/butterscotch%20milkshake.jpg,[],
d96d6092-8076-4fbb-9adf-2e3607fa1267,Strawberry Milkshake,MILK SHAKES,,99,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/strawberry%20milkshake.jpg,[],
a6e9c3d3-3af5-4848-893a-b4d041ed21c5,Chocolate Milkshake,MILK SHAKES,,109,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/chocolate%20milkshake.jpg,[],
32a475d5-fd60-422a-bfba-09f4444a0837,Mango Milkshake,MILK SHAKES,,109,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/mango%20milkshake.jpg,[],
f07331ac-bc50-4603-9131-e00cda3146ce,Oreo Milkshake,MILK SHAKES,,119,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/oreo%20milkshake.webp,[],
c5f5da4c-f104-411f-8170-2a8f01ed99ee,KitKat Milkshake,MILK SHAKES,,129,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/kitkat%20milkshake.jpg,[],
da0749ed-8f36-45f9-a4fd-7311ac022fc2,Lemonade,MOJITOS,,49,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/lemonade.jpg,[],
f27b36dd-8f0f-458a-a290-417ac223aea4,Mango Mint Mojito,MOJITOS,,69,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/mango%20mint%20mojito.jpg,[],
5c554edb-f10d-41f4-91ca-42bea1628ece,Watermelon Mojito,MOJITOS,,69,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/watermelon%20mojito.jpg,[],
0a45339b-b02e-4150-a202-db06a1a5c4e2,Virgin Mojito,MOJITOS,,79,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/virgin%20mojito.jpg,[],
cb406631-0f7e-494b-9570-affa531ba005,Green Apple Mojito,MOJITOS,,79,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/green%20apple%20mojito.jpg,[],
50a4334c-ed1a-4f89-af04-62de381e4f1d,Cucumber Mojito,MOJITOS,,79,[],https://nezbktuqqqprshhaenix.supabase.co/storage/v1/object/public/menu-images/cucumber%20mojito.jpg,[],
